Country,CatalogNumber,AudioURL
Sweden,FW08471_207,http://www.folkways.si.edu/bjorn-stabi-rojas-jonas-kjell-westling-thore-harelin-petter-logard-wille-grindsater-and-johnny-hellberg/waltz-from-boda-vals-fran-boda/world/music/track/smithsonian
Sweden,FW06844_105,http://www.folkways.si.edu/sven-bertil-taube/om-sommaren-skona-in-summer-when-all-looks-so-sunny-and-fair/world/music/track/smithsonian
Sweden,MON00440_202,http://www.folkways.si.edu/saga-sjoberg/sa-gar-jag-over-angarna-i-stroll-through-the-meadows/world/music/track/smithsonian
Sweden,MON00440_106,http://www.folkways.si.edu/saga-sjoberg/den-forsta-gang-jag-sag-dig-the-first-time-i-saw-you/world/music/track/smithsonian
Sweden,MON00440_102,http://www.folkways.si.edu/saga-sjoberg/liksom-en-herdinna-hogtidskladd-like-a-shepherdess-in-her-sunday-finery/world/music/track/smithsonian
Sweden,MON00440_112,http://www.folkways.si.edu/saga-sjoberg-and-kai-soderman/flickorna-i-smaland-girls-from-smaland/world/music/track/smithsonian
Sweden,MON00440_212,http://www.folkways.si.edu/saga-sjoberg/beatrice-aurore/world/music/track/smithsonian
Sweden,FW06844_101,http://www.folkways.si.edu/sven-bertil-taube/viljen-i-veta-would-you-like-to-know/world/music/track/smithsonian
Sweden,MON00440_210,http://www.folkways.si.edu/saga-sjoberg/vem-kan-segla-forutan-vind-who-can-sail-without-the-wind/world/music/track/smithsonian
Sweden,MON71761_107,http://www.folkways.si.edu/william-clauson/haverp-brudmarsch-bridal-march/world/music/track/smithsonian
Sweden,FW06844_104,http://www.folkways.si.edu/sven-bertil-taube/tanker-du-att-jag-forlander-ar-do-you-think-that-i-am-lost/world/music/track/smithsonian
Sweden,MON71761_111,http://www.folkways.si.edu/william-clauson/gungeligung-the-playground-swing/world/music/track/smithsonian
Sweden,FW08471_103,http://www.folkways.si.edu/the-swedish-fiddlers/pelles-rullpolska/world/music/track/smithsonian
Sweden,FW08471_202,http://www.folkways.si.edu/ake-karlsson-and-gunnar-andersson/bridal-march-from-askeryd-brudmarsch-fran-askeryd-smaland/world/music/track/smithsonian
Sweden,MON00440_206,http://www.folkways.si.edu/saga-sjoberg/jag-tar-en-prastkrage-i-hold-a-daisy/world/music/track/smithsonian
Sweden,FW06844_206,http://www.folkways.si.edu/sven-bertil-taube/jag-unnar-dig-anda-allt-gott-i-ever-wish-you-happiness/world/music/track/smithsonian
Sweden,FW08471_109,http://www.folkways.si.edu/gert-and-annemarie-olsson/polska-after-erlandsson-polska-efter-erlandsson/world/music/track/smithsonian
Sweden,FW08471_204,http://www.folkways.si.edu/o-gruppen-ceylon-ceylon-wallin-gert-olsson-bengt-lindroth-and-stephan-olstrom/waltz-from-roslagen-after-albin-wallin-vals-fran-roslagen-efter-albin-wallin/world/music/track/smithsonian
Sweden,MON00333_102,http://www.folkways.si.edu/saga-sjoberg-and-arne-dorumsgaard/gladjens-blomster-flowers-of-happiness/world/music/track/smithsonian
Sweden,MON00333_211,http://www.folkways.si.edu/saga-sjoberg-and-arne-dorumsgaard/kristallen-den-fina-pure-crystal/world/music/track/smithsonian
Sweden,MON00440_208,http://www.folkways.si.edu/kai-soderman/lasse-lasse-liten-little-lasse/world/music/track/smithsonian
Sweden,MON00440_201,http://www.folkways.si.edu/saga-sjoberg-and-kai-soderman/rosa-pa-bal-rosa-at-the-ball/world/music/track/smithsonian
Sweden,MON00440_109,http://www.folkways.si.edu/saga-sjoberg/vanta-inte-med-att-skratta-dont-wait-to-laugh/world/music/track/smithsonian
Sweden,MON71761_118,http://www.folkways.si.edu/william-clauson/munga-laten-dance-tune/world/music/track/smithsonian
Sweden,FW08471_107,http://www.folkways.si.edu/upplands-spelmansforbunds-lag/the-millers-polska-mjolnarspolskan/world/music/track/smithsonian
Uganda,ILAMTR139A_101,http://www.folkways.si.edu/group-of-ganda-musicians/osibye-otyano/track/smithsonian
Uganda,ILAMTR134_101,http://www.folkways.si.edu/ferezi-bazamu-and-nyankole-girls/ekizina-kyabaishiri/track/smithsonian
Uganda,ILAMTR136B_101,http://www.folkways.si.edu/zakaria-kasasa-endongo-za-baganda/abatuga-abagalana/track/smithsonian
Uganda,ILAMTR133B_101,http://www.folkways.si.edu/ezekeri-ndamanyire-and-nyoro-children/kaburora-akaiba-muhogo/track/smithsonian
Uganda,SFW40537_104,http://www.folkways.si.edu/mzee-mata-nasani-akadongo/emagombe-newaife-the-graveyard-is-our-home/world/music/track/smithsonian
Uganda,ILAMTR135B_102,http://www.folkways.si.edu/yosamu-kanagwa-and-tooro-men/obalemege/track/smithsonian
Uganda,ILAMTR136B_102,http://www.folkways.si.edu/zakaria-kasasa-endongo-za-baganda/yalambula-masaza/track/smithsonian
Uganda,ILAMTR136A_104,http://www.folkways.si.edu/paulo-rwabwogo-with-tooro-men/bwasemera-obugenyi-bwamunywani-wange/track/smithsonian
Uganda,ILAMTR139B_103,http://www.folkways.si.edu/ludovico-mugerwa-and-ganda-women/nanyini-kayu-bwali-da/track/smithsonian
Uganda,ILAMTR135B_105,http://www.folkways.si.edu/faisi-wabunoha-and-tooro-women/ayemere-kasunau-nkwanzi/track/smithsonian
Uganda,ILAMTR131B_104,http://www.folkways.si.edu/kaikara-and-konjo-women/kaba-nyoro/track/smithsonian
Uganda,SFW40537_108,http://www.folkways.si.edu/bukona-womens-group/silimu-okutumala-aids-finished-us/world/music/track/smithsonian
Uganda,SFW40537_109,http://www.folkways.si.edu/tasga-drama-group-tokamalirawo-aids-support-group-awareness/fight-the-epidemic-and-abange-mikwano-gyange-muvawa-friends-where-do-you-come-from/world/music/track/smithsonian
Uganda,ILAMTR136A_106,http://www.folkways.si.edu/sgt-joseph-musisi-and-bamba-men/kyamukuku/track/smithsonian
Uganda,ILAMTR142A_101,http://www.folkways.si.edu/erukamu-mukama/akasolo-mudhe/track/smithsonian
Uganda,ILAMTR135B_106,http://www.folkways.si.edu/kawasunga-and-tooro-women/kyanda/track/smithsonian
Uganda,ILAMTR139A_102,http://www.folkways.si.edu/group-of-ganda-musicians/abayuga-obugali/track/smithsonian
Uganda,ILAMTR138_103,http://www.folkways.si.edu/muliama-namale-and-ganda-people/bu/track/smithsonian
Uganda,ILAMTR134_105,http://www.folkways.si.edu/martin-zomwe-and-ruguru-men/doreka-reka-obwenzi/track/smithsonian
Uganda,ILAMTR133B_102,http://www.folkways.si.edu/samuiri-bitadwa-and-nyoro-men/nzaireki-akatera-empihi/track/smithsonian
Uganda,SFW40537_101,http://www.folkways.si.edu/vilimina-nakiranda-and-the-bakuseka-majja-group-kibaale-village/olumbe-lubiibi-death-is-bad/world/music/track/smithsonian
Uganda,ILAMTR136A_102,http://www.folkways.si.edu/tibamwenda-with-tooro-men/kaheru/track/smithsonian
Uganda,SFW40537_110,http://www.folkways.si.edu/kibaale-village-embaire-ensemble/olumbe-lwamala-abantu-death-killed-all-the-people/world/music/track/smithsonian
Uganda,ILAMTR131B_102,http://www.folkways.si.edu/bukombe-mukirane/omubaliya/track/smithsonian
Uganda,ILAMTR131B_101,http://www.folkways.si.edu/kesi-kule-and-konjo-men/malenge/track/smithsonian
Uganda,ILAMTR134_104,http://www.folkways.si.edu/martin-zomwe-and-ruguru-men/kahwahwe/track/smithsonian
Uganda,ILAMTR134_108,http://www.folkways.si.edu/ncoko-and-nyankole-men/nyamwanga-obuyaza-buganda/track/smithsonian
Uganda,ILAMTR139A_103,http://www.folkways.si.edu/group-of-ganda-musicians/enguli/track/smithsonian
Uganda,ILAMTR134_109,http://www.folkways.si.edu/matesaiwe-and-nyankole-men/emibanda/track/smithsonian
Uganda,ILAMTR138_106,http://www.folkways.si.edu/temusewo-mukasa/webale-kujja/track/smithsonian
Uganda,ILAMTR136B_103,http://www.folkways.si.edu/zakaria-kasasa-endongo-za-baganda/isanyu-lya-buganda/track/smithsonian
Uganda,SFW40537_106,http://www.folkways.si.edu/bright-women-actresses/bannange-twajjirwa-we-have-been-invaded/world/music/track/smithsonian
Uganda,ILAMTR134_103,http://www.folkways.si.edu/fersia-binoberwa-with-ruguru-girls/omurimo-gwangye/track/smithsonian
Uganda,ILAMTR135B_104,http://www.folkways.si.edu/evanise-kanengere-and-tooro-men-and-girls/enanga-rwanzira/track/smithsonian
Uganda,ILAMTR135A_101,http://www.folkways.si.edu/rusania/ekyevugo-kyokwema-kwa-omugaba-gasyonga-ii/track/smithsonian
Uganda,ILAMTR131B_103,http://www.folkways.si.edu/bukombe-mukirane/tokora/track/smithsonian
Uganda,ILAMTR139B_101,http://www.folkways.si.edu/evaristo-n-muyinda-and-yakobo-ssewakirya/munya-qwerira-munyale/track/smithsonian
Uganda,ILAMTR136B_104,http://www.folkways.si.edu/boys-of-st-peters-school-kampala-uganda/zzaaya/track/smithsonian
Uganda,ILAMTR135A_102,http://www.folkways.si.edu/eri-kavigira/ekyokuhimbisa-batahibe/track/smithsonian
Uganda,ILAMTR138_109,http://www.folkways.si.edu/temusewo-mukasa/omusango-gwabulere/track/smithsonian
Uganda,SFW40537_113,http://www.folkways.si.edu/walya-sulaiman-and-pada-people-with-aids-development-association/eitu-lilimuki-what-is-in-the-luggage/world/music/track/smithsonian
Uganda,ILAMTR138_104,http://www.folkways.si.edu/muliama-namale-and-ganda-people/abana-ba-baganda-batabale/track/smithsonian
Uganda,ILAMTR139B_104,http://www.folkways.si.edu/ludovico-mugerwa-and-ganda-women/luwangula-mugema/track/smithsonian
Uganda,ILAMTR138_101,http://www.folkways.si.edu/ssaza-chief-kago-and-his-nephew-danieri-seruwaniko/batwala-bafe/track/smithsonian
Uganda,ILAMTR133B_103,http://www.folkways.si.edu/kezekiya-kazimbo-and-nyoro-men-and-women/jeni-akahongira-enyaiya-embira/track/smithsonian
Uganda,ILAMTR136A_103,http://www.folkways.si.edu/abugu-kisukwe-and-bamba-men/mauwa/track/smithsonian
Uganda,SFW40537_111,http://www.folkways.si.edu/centurio-balikoowa/abalugana-those-who-have-not-settled/world/music/track/smithsonian
Uganda,ILAMTR135B_103,http://www.folkways.si.edu/yosamu-kanagwa-and-tooro-men/zali-mbogo-zali-nkanga/track/smithsonian
Uganda,SFW40537_107,http://www.folkways.si.edu/negro-angels-bamalayika/gampisi-the-hyena/world/music/track/smithsonian
Uganda,ILAMTR135B_101,http://www.folkways.si.edu/mahibo-and-tooro-men/rwabazira/track/smithsonian
Uganda,ILAMTR142A_103,http://www.folkways.si.edu/s-mondo/mulavu/track/smithsonian
Uganda,ILAMTR138_102,http://www.folkways.si.edu/muliama-namale-and-ganda-people/idi-mambo/track/smithsonian
Uganda,ILAMTR130A_102,http://www.folkways.si.edu/samuiri-oduongo-and-chopi-men-and-women/drum-rhythms/track/smithsonian
Uganda,SFW40537_112,http://www.folkways.si.edu/mudinet-drama-group/zino-endwadde-ezitakyaluma-kusasira-such-painful-merciless-diseases/world/music/track/smithsonian
Uganda,ILAMTR134_106,http://www.folkways.si.edu/katakura/ekyomutwe-gwabarwane/track/smithsonian
Uganda,ILAMTR136A_105,http://www.folkways.si.edu/yohana-byabachwezi-with-tooro-men/ilemere-abagorra-nsonga-ilemere/track/smithsonian
Uganda,ILAMTR138_107,http://www.folkways.si.edu/temusewo-mukasa/omusango-gwenyama-tegugwa/track/smithsonian
Uganda,ILAMTR134_107,http://www.folkways.si.edu/katakura/ekyeshansha/track/smithsonian
Uganda,ILAMTR134_102,http://www.folkways.si.edu/fersia-binoberwa-with-ruguru-girls/kurungi-ngweyo/track/smithsonian
Uganda,ILAMTR130A_103,http://www.folkways.si.edu/samuiri-oduongo-and-chopi-men-and-women/owinyi-tito-obeyobo-lobo/track/smithsonian
Uganda,ILAMTR136A_101,http://www.folkways.si.edu/s-ruhume-akiki-with-tooro-men/mutitira/track/smithsonian
Uganda,SFW40537_114,http://www.folkways.si.edu/jumbo-theatre-group/the-struggle-against-aids/world/music/track/smithsonian
Uganda,ILAMTR138_105,http://www.folkways.si.edu/temusewo-mukasa/kitumbu/track/smithsonian
Uganda,ILAMTR142C_101,http://www.folkways.si.edu/kalaja-and-sepiriamo-bemba/ensega-mwoyo/track/smithsonian
Uganda,SFW40537_102,http://www.folkways.si.edu/nacwola-iganga/guno-gwe-mulembe-gwe-tulimu-kat-this-period-of-time-that-we-are-in/world/music/track/smithsonian
Uganda,ILAMTR142A_102,http://www.folkways.si.edu/s-mondo/eremye/track/smithsonian
Uganda,SFW40537_105,http://www.folkways.si.edu/kanihiro-group/silimu-yaheeza-abantu-aids-has-finished-our-people/world/music/track/smithsonian
Uganda,ILAMTR138_108,http://www.folkways.si.edu/temusewo-mukasa/ekuma/track/smithsonian
Uganda,ILAMTR130A_101,http://www.folkways.si.edu/samuiri-oduongo-and-chopi-men-and-women/nyakawo-miya-kataiga/track/smithsonian
Uganda,SFW40537_103,http://www.folkways.si.edu/meeting-point-kampala/abange-abeno-is-someone-there/world/music/track/smithsonian
Ukraine,MON00462_206,http://www.folkways.si.edu/olga-pavlova-and-george-bohachevsky/viye-viter-the-song-of-the-wind/world/music/track/smithsonian
Ukraine,FW08705_103,http://www.folkways.si.edu/paul-konoplenko-zaporozetz/o-betrothed-maiden/world/music/track/smithsonian
Ukraine,MON00797_202,http://www.folkways.si.edu/kobzari/oy-ty-nichenko-oh-the-nightfall/world/music/track/smithsonian
Ukraine,MON00779_111,http://www.folkways.si.edu/kobzari/fantazia-tantsiv-folk-dance-fantasy/world/music/track/smithsonian
Ukraine,MON71301_114,http://www.folkways.si.edu/the-ukrainian-bandura-players/the-wind-blows-oi-ou-poli-viter-vye/world/music/track/smithsonian
Ukraine,MON00426_102,http://www.folkways.si.edu/olga-pavlova/rozluka-parting/world/music/track/smithsonian
Ukraine,MON71446_102,http://www.folkways.si.edu/michael-skorr-and-his-ukrainian-ensemble/harbuz-biley/world/music/track/smithsonian
Ukraine,MON00797_203,http://www.folkways.si.edu/kobzari/byla-mene-maty-my-mother-spanked-me/world/music/track/smithsonian
Ukraine,MON00473_202,http://www.folkways.si.edu/george-bohachevsky/dumka/world/music/track/smithsonian
Ukraine,MON00426_203,http://www.folkways.si.edu/olga-pavlova/podai-ruchenku-give-me-your-hand/world/music/track/smithsonian
Ukraine,MON00797_205,http://www.folkways.si.edu/kobzari/nebraska/world/music/track/smithsonian
Ukraine,MON00779_103,http://www.folkways.si.edu/kobzari/oy-nema-nema-ni-vitru-ni-khvili-neither-wind-nor-waves/world/music/track/smithsonian
Ukraine,MON71301_123,http://www.folkways.si.edu/the-ukrainian-bandura-players/when-lovers-part-koli-razluchaiyutsya-dvoye/world/music/track/smithsonian
Ukraine,MON00473_204,http://www.folkways.si.edu/george-bohachevsky/perepilotchka/world/music/track/smithsonian
Ukraine,MON00426_204,http://www.folkways.si.edu/olga-pavlova/oi-ty-divchyno-zaruchenaya-betrothed-maiden/world/music/track/smithsonian
Ukraine,FW08705_104,http://www.folkways.si.edu/paul-konoplenko-zaporozetz/oh-my-mother-told-me/world/music/track/smithsonian
Ukraine,FW08705_205,http://www.folkways.si.edu/paul-konoplenko-zaporozetz/there-stands-a-mountain/world/music/track/smithsonian
Ukraine,MON00779_110,http://www.folkways.si.edu/kobzari/ia-sohodni-vid-vas-vidyizhdzhaiu-today-i-leave-for-battle/world/music/track/smithsonian
Ukraine,MON00779_109,http://www.folkways.si.edu/kobzari/sirom-pirohi-cheese-pies/world/music/track/smithsonian
Ukraine,MON00779_107,http://www.folkways.si.edu/kobzari/vesnianka-ode-to-spring/world/music/track/smithsonian
Ukraine,MON71446_104,http://www.folkways.si.edu/michael-skorr-and-his-ukrainian-ensemble/siyanka/world/music/track/smithsonian
Ukraine,FW06504_206,http://www.folkways.si.edu/lezginka/world/music/track/smithsonian
Ukraine,MON71446_111,http://www.folkways.si.edu/michael-skorr-and-his-ukrainian-ensemble/hopak-2/world/music/track/smithsonian
Ukraine,FW04443_203,http://www.folkways.si.edu/folk-song-the-wind-from-the-field/world/music/track/smithsonian
Ukraine,FW04443_103,http://www.folkways.si.edu/carpatho-ukrainian-village-orchestra/huculka-dance/world/music/track/smithsonian
Ukraine,FW08705_106,http://www.folkways.si.edu/paul-konoplenko-zaporozetz/ukranian-folk-dances-highlanders-kolomeyka-carpathian-dance-choomak-doodochka/world/music/track/smithsonian
Ukraine,MON00779_105,http://www.folkways.si.edu/kobzari/ne-zhonatyi-khodzhu-i-walk-unwed/world/music/track/smithsonian
Ukraine,MON71301_120,http://www.folkways.si.edu/the-ukrainian-bandura-players/zabludilas-v-sadu-lost-in-the-orchard/world/music/track/smithsonian
Ukraine,COLL01921_102,http://www.folkways.si.edu/nougzar-sharia/ships-are-waiting/world/music/track/smithsonian
Ukraine,MON71301_121,http://www.folkways.si.edu/the-ukrainian-bandura-players/chuyesh-brate-mi-do-you-hear-brother/world/music/track/smithsonian
Ukraine,MON71446_109,http://www.folkways.si.edu/michael-skorr-and-his-ukrainian-ensemble/hrechanyky/world/music/track/smithsonian
Ukraine,MON00301_104,http://www.folkways.si.edu/ukrainian-dumka-chorus/dudarik-the-fifer/world/music/track/smithsonian
Ukraine,MON71301_119,http://www.folkways.si.edu/the-ukrainian-bandura-players/oi-spivanochki-moye-my-little-songs/world/music/track/smithsonian
Ukraine,FW08705_101,http://www.folkways.si.edu/paul-konoplenko-zaporozetz/a-cossack-was-leaving-for-war/world/music/track/smithsonian
Ukraine,COLL01921_108,http://www.folkways.si.edu/nougzar-sharia/down-and-out/world/music/track/smithsonian
Ukraine,FW08705_202,http://www.folkways.si.edu/paul-konoplenko-zaporozetz/o-green-oak-tree/world/music/track/smithsonian
Ukraine,FW08705_102,http://www.folkways.si.edu/paul-konoplenko-zaporozetz/the-black-cloud/world/music/track/smithsonian
Ukraine,MON71446_105,http://www.folkways.si.edu/michael-skorr-and-his-ukrainian-ensemble/arkan-hutzul-dance/world/music/track/smithsonian
Ukraine,MON71301_109,http://www.folkways.si.edu/the-ukrainian-bandura-players/oi-divchina-shumit-hai-oh-maiden-the-frost-rustles/world/music/track/smithsonian
Ukraine,MON00392_102,http://www.folkways.si.edu/olga-pavlova/stoyit-hora-vysokaya-beneath-a-high-mountain/world/music/track/smithsonian
Ukraine,MON00301_206,http://www.folkways.si.edu/the-ukrainian-radio-ensemble-of-bandura-players/oi-divchina-shumit-hai-oh-maiden-the-frost-rustles/world/music/track/smithsonian
Ukraine,MON00779_106,http://www.folkways.si.edu/kobzari/oy-shcho-zh-to-za-shum-oh-whats-the-buzz/world/music/track/smithsonian
Ukraine,MON00473_102,http://www.folkways.si.edu/george-bohachevsky/vziav-by-ya-bandura-i-played-the-bandura/oi-tam-na-hori-snig-bielenky-snow-on-the-mountain/vechir-na-dvory-evening-in-the-courtyard-medley/world/music/track/smithsonian
Ukraine,MON71446_108,http://www.folkways.si.edu/michael-skorr-and-his-ukrainian-ensemble/kozatchok/world/music/track/smithsonian
Ukraine,COLL01921_104,http://www.folkways.si.edu/nougzar-sharia/soviet-easter-song/world/music/track/smithsonian
Ukraine,MON71301_103,http://www.folkways.si.edu/the-ukrainian-bandura-players/zasvistali-kozachenki-the-cossacks-are-whistling/world/music/track/smithsonian
Ukraine,MON00426_101,http://www.folkways.si.edu/olga-pavlova/doshchyk-doshchyk-rain/world/music/track/smithsonian
Ukraine,MON00797_103,http://www.folkways.si.edu/kobzari/banduriste-orle-syzyi-youre-a-bandurist-dove-colored-eagle/world/music/track/smithsonian
Ukraine,MON00797_204,http://www.folkways.si.edu/kobzari/tsvite-teren-the-flower-of-the-thornbush/world/music/track/smithsonian
Ukraine,MON71301_115,http://www.folkways.si.edu/the-ukrainian-bandura-players/rozviytesia-z-vitrom-scatter-with-the-wind/world/music/track/smithsonian
Ukraine,MON00392_104,http://www.folkways.si.edu/olga-pavlova/oi-pid-hayem-zelenenkym-near-the-green-woods/world/music/track/smithsonian
Ukraine,MON00426_206,http://www.folkways.si.edu/olga-pavlova/de-zhoda-v-rodyni-contentment/world/music/track/smithsonian
Ukraine,MON71301_102,http://www.folkways.si.edu/the-ukrainian-bandura-players/kozachok/world/music/track/smithsonian
Ukraine,MON00301_207,http://www.folkways.si.edu/the-ukrainian-radio-ensemble-of-bandura-players-with-vladlena-yalkut/raz-v-vishniovom-u-sadochku-once-in-a-cherry-orchard/world/music/track/smithsonian
Ukraine,MON71446_115,http://www.folkways.si.edu/michael-skorr-and-his-ukrainian-ensemble/kolomeyka/world/music/track/smithsonian
Ukraine,FW04443_101,http://www.folkways.si.edu/oleska-suyhodolyak/gutsul-kolomyika-dance-song/world/music/track/smithsonian
Ukraine,MON00462_105,http://www.folkways.si.edu/olga-pavlova-and-george-bohachevsky/mayeva-neechka-may-night/world/music/track/smithsonian
Ukraine,MON00301_203,http://www.folkways.si.edu/nina-pavlenko-valentina-tretyakova-and-tamara-polishchuk/oi-ne-morhaite-divchata-girls-do-not-wink/world/music/track/smithsonian
Ukraine,MON71446_103,http://www.folkways.si.edu/michael-skorr-and-his-ukrainian-ensemble/zaporozhetz-sabre-dance/world/music/track/smithsonian
Ukraine,MON71446_113,http://www.folkways.si.edu/michael-skorr-and-his-ukrainian-ensemble/kateryna/world/music/track/smithsonian
Ukraine,MON71446_112,http://www.folkways.si.edu/michael-skorr-and-his-ukrainian-ensemble/two-step/world/music/track/smithsonian
Ukraine,MON00462_201,http://www.folkways.si.edu/olga-pavlova-and-george-bohachevsky/marusia/world/music/track/smithsonian
Ukraine,MON00797_101,http://www.folkways.si.edu/kobzari/holubivna-the-dove/world/music/track/smithsonian
Ukraine,MON71301_118,http://www.folkways.si.edu/the-ukrainian-bandura-players/ukrainian-folk-dance/world/music/track/smithsonian
Ukraine,MON00473_104,http://www.folkways.si.edu/george-bohachevsky/kazachok/world/music/track/smithsonian
Ukraine,MON00301_205,http://www.folkways.si.edu/the-ukrainian-state-radio-orchestra-of-folk-instruments-with-elizaveta-chavdar/handzia/world/music/track/smithsonian
Ukraine,MON00426_202,http://www.folkways.si.edu/olga-pavlova/propala-nadiya-gone-is-my-love/world/music/track/smithsonian
Ukraine,MON00779_101,http://www.folkways.si.edu/kobzari/vodohrai-the-fountain/world/music/track/smithsonian
Ukraine,FW08705_201,http://www.folkways.si.edu/paul-konoplenko-zaporozetz/bayda/world/music/track/smithsonian
Ukraine,MON00426_106,http://www.folkways.si.edu/olga-pavlova/kyivskyi-vals-kiev-waltz/world/music/track/smithsonian
United Kingdom,MON01776_201,http://www.folkways.si.edu/royal-marines-and-the-black-watch/bridge-over-the-river-kwai/world/music/track/smithsonian
United Kingdom,MON00365_102,http://www.folkways.si.edu/robin-hall-and-jimmie-macgregor/hares-on-the-mountain/world/music/track/smithsonian
United Kingdom,FW08719_107,http://www.folkways.si.edu/paul-gwynne-phillips/queen-jane/world/music/track/smithsonian
United Kingdom,FW33548_205,http://www.folkways.si.edu/alasdair-clayre/old-rich-worlds-daughter/world/music/track/smithsonian
United Kingdom,FW06823_203,http://www.folkways.si.edu/wallace-house/turmut-hoeing/celtic-world/music/track/smithsonian
United Kingdom,MON00407_101,http://www.folkways.si.edu/the-galliards/drill-ye-tarriers-drill/world/music/track/smithsonian
United Kingdom,MON00365_105,http://www.folkways.si.edu/robin-hall-and-jimmie-macgregor/two-heids-are-better-than-yin/world/music/track/smithsonian
United Kingdom,FW08757_108,http://www.folkways.si.edu/ewan-maccoll-and-peggy-seeger/tail-toddle/world/music/track/smithsonian
United Kingdom,MON01776_208,http://www.folkways.si.edu/royal-marines-and-the-black-watch/britannic-salute-general-salute/rule-britannia/land-of-hope-and-glory/world/music/track/smithsonian
United Kingdom,FW08757_201,http://www.folkways.si.edu/ewan-maccoll-and-peggy-seeger/bonnie-annie-child-24/world/music/track/smithsonian
United Kingdom,MON01776_107,http://www.folkways.si.edu/royal-marines-and-the-black-watch/sunset/world/music/track/smithsonian
United Kingdom,FW06927_202,http://www.folkways.si.edu/rory-and-alex-mcewen/bonnie-george-campbell-child-no-210/world/music/track/smithsonian
United Kingdom,FW06823_202,http://www.folkways.si.edu/wallace-house/the-eddystone-light/celtic-world/music/track/smithsonian
United Kingdom,MON61729_108,http://www.folkways.si.edu/the-scot-guards/skye-boat-song/green-hills-of-tyrol/nightfall-in-camp/oft-in-the-stilly-night/scotland-the-brave/johnny-scobie/hielan-laddie-medley/world/music/track/smithsonian
United Kingdom,MON61729_103,http://www.folkways.si.edu/the-scot-guards/maple-leaf/hootenanny/marines-hymn/stars-and-stripes-forever/colonel-bogey-medley/world/music/track/smithsonian
United Kingdom,FW33548_201,http://www.folkways.si.edu/alasdair-clayre/two-evenings/world/music/track/smithsonian
United Kingdom,FW06823_105,http://www.folkways.si.edu/wallace-house/old-farmer-buck/celtic-world/music/track/smithsonian
United Kingdom,FW06823_208,http://www.folkways.si.edu/wallace-house/jans-courtship/celtic-world/music/track/smithsonian
United Kingdom,MON00365_106,http://www.folkways.si.edu/robin-hall-and-jimmie-macgregor/cutties-waddin/world/music/track/smithsonian
United Kingdom,FW08757_204,http://www.folkways.si.edu/ewan-maccoll-and-peggy-seeger/maggie-lauder/world/music/track/smithsonian
United Kingdom,MON01776_104,http://www.folkways.si.edu/royal-marines-and-the-black-watch/medleydrum-solos/world/music/track/smithsonian
United Kingdom,FW33548_208,http://www.folkways.si.edu/alasdair-clayre/travelling-north/world/music/track/smithsonian
United Kingdom,MON01776_101,http://www.folkways.si.edu/royal-marines-and-the-black-watch/sousa-jp-stars-and-stripes-forever/world/music/track/smithsonian
United Kingdom,FW08845_205,http://www.folkways.si.edu/the-fayre-four-sisters/speak-easy/world/music/track/smithsonian
United Kingdom,FW08845_203,http://www.folkways.si.edu/alfred-edwards/waltz-impromptu/world/music/track/smithsonian
United Kingdom,MON00407_106,http://www.folkways.si.edu/the-galliards/a-sailor-courted-a-farmers-daughter/world/music/track/smithsonian
United Kingdom,FW33548_105,http://www.folkways.si.edu/alasdair-clayre/spring-song/world/music/track/smithsonian
United Kingdom,FW08719_101,http://www.folkways.si.edu/paul-gwynne-phillips/johnsons-motor-car/world/music/track/smithsonian
United Kingdom,FW08719_104,http://www.folkways.si.edu/paul-gwynne-phillips/skipping-barfoot/world/music/track/smithsonian
United Kingdom,MON00407_207,http://www.folkways.si.edu/the-galliards/birlinn-ghoraidh-chrobhain-goraidh-chrobhains-gallery/world/music/track/smithsonian
United Kingdom,FW33548_203,http://www.folkways.si.edu/alasdair-clayre/guerilla/world/music/track/smithsonian
United Kingdom,MON00365_206,http://www.folkways.si.edu/robin-hall-and-jimmie-macgregor/the-ould-triangle/world/music/track/smithsonian
United Kingdom,MON00365_104,http://www.folkways.si.edu/robin-hall-and-jimmie-macgregor/mandolin-medley/world/music/track/smithsonian
United Kingdom,FW33548_104,http://www.folkways.si.edu/alasdair-clayre/lullaby-and-come-afloat/world/music/track/smithsonian
United Kingdom,FW08757_101,http://www.folkways.si.edu/ewan-maccoll-and-peggy-seeger/the-barnyards-of-delgaty/world/music/track/smithsonian
United Kingdom,MON01776_205,http://www.folkways.si.edu/royal-marines-and-the-black-watch/a-life-on-the-ocean-wave/world/music/track/smithsonian
United Kingdom,FW08757_208,http://www.folkways.si.edu/ewan-maccoll-and-peggy-seeger/the-reel-of-stumpie/world/music/track/smithsonian
United Kingdom,FW08757_106,http://www.folkways.si.edu/ewan-maccoll-and-peggy-seeger/roys-wife/world/music/track/smithsonian
United Kingdom,FW08757_202,http://www.folkways.si.edu/ewan-maccoll-and-peggy-seeger/johnnie-cope/world/music/track/smithsonian
United Kingdom,FW06927_205,http://www.folkways.si.edu/rory-and-alex-mcewen/binnorie-child-no-10/world/music/track/smithsonian
United Kingdom,FW33548_207,http://www.folkways.si.edu/alasdair-clayre/mass-production-song/world/music/track/smithsonian
United Kingdom,MON00407_205,http://www.folkways.si.edu/the-galliards/the-barnyards-of-odelgaty/world/music/track/smithsonian
